RecordID,Quantity,Discount,Profit,ActualSales,PredictedSales,PredictionError,ErrorCategory,Region,Category,YearMonth
9496,6,0.0,46.8,120.0,155.5578999999999,35.557899999999904,Normal Error,West,Technology,2016-05
9497,1,0.0,2.3409,8.67,7.287299999999998,1.3827000000000016,Normal Error,West,Office Supplies,2016-05
9498,1,0.0,2.0286,4.41,7.185179999999997,2.775179999999997,Normal Error,Central,Office Supplies,2017-11
9499,3,0.0,82.2906,167.94,175.00770000000009,7.067700000000087,Normal Error,Central,Office Supplies,2017-11
9500,10,0.0,31.188,67.8,304.1201,236.32009999999997,Normal Error,Central,Office Supplies,2017-11
9501,3,0.0,11.3148,26.94,26.765400000000035,0.17459999999996612,Normal Error,Central,Furniture,2016-05
9502,3,0.0,8.01,32.04,28.04549999999996,3.9945000000000377,Normal Error,West,Furniture,2015-11
9503,9,0.0,8.3538,32.13,88.13925999999992,56.00925999999992,Normal Error,East,Office Supplies,2016-04
9504,1,0.0,0.8064,2.88,3.648359999999998,0.7683599999999982,Normal Error,East,Office Supplies,2016-04
9505,7,0.0,272.9825,1091.93,1083.0994999999978,8.830500000002303,Normal Error,East,Technology,2016-10
9506,2,0.0,54.8604,111.96,116.32639999999975,4.366399999999757,Normal Error,East,Office Supplies,2016-10
9507,2,0.0,7.476,26.7,15.31839999999998,11.38160000000002,Normal Error,Central,Office Supplies,2014-04
9508,5,0.0,18.09,40.2,45.281499999999916,5.081499999999913,Normal Error,Central,Office Supplies,2014-04
9509,3,0.0,4.5837,13.89,13.964400000000017,0.07440000000001668,Normal Error,Central,Office Supplies,2014-04
9510,6,0.0,20.6946,689.82,470.2170999999997,219.60290000000037,Normal Error,Central,Office Supplies,2014-04
9511,9,0.0,15.7194,38.34,40.37540000000004,2.0354000000000383,Normal Error,East,Office Supplies,2016-08
9512,3,0.8,-13.896,9.264,9.216240000000006,0.04775999999999314,Normal Error,Central,Office Supplies,2014-12
9513,1,0.32,-6.0196,204.6664,228.98417599999968,24.317775999999668,Normal Error,Central,Furniture,2017-05
9514,5,0.0,544.4175,1649.75,1732.8964999999998,83.14649999999983,Normal Error,Central,Technology,2016-10
9515,6,0.2,31.8696,91.056,95.15367999999994,4.09767999999994,Normal Error,South,Office Supplies,2014-03
9516,14,0.2,8.8088,54.208,70.3712799999999,16.1632799999999,Normal Error,Central,Office Supplies,2014-02
9517,3,0.4,4.0473,26.982,21.31107999999999,5.6709200000000095,Normal Error,East,Technology,2015-08
9518,3,0.2,2.5056,6.912,8.383440000000009,1.4714400000000092,Normal Error,East,Office Supplies,2015-08
9519,3,0.2,48.9942,435.504,417.99240000000054,17.511599999999476,Normal Error,East,Office Supplies,2015-08
9520,4,0.0,22.7024,81.08,93.16300000000001,12.083000000000013,Normal Error,West,Office Supplies,2017-05
9521,2,0.0,3.7208,93.02,61.84364000000012,31.176359999999875,Normal Error,West,Office Supplies,2016-02
9522,3,0.2,36.4473,323.976,302.5065199999997,21.469480000000317,Normal Error,Central,Technology,2014-12
9523,3,0.2,5.4432,15.552,15.551999999999978,2.1316282072803006e-14,Normal Error,Central,Office Supplies,2014-12
9524,3,0.2,-7.7406,32.592,158.3237800000002,125.7317800000002,Normal Error,Central,Office Supplies,2014-12
9525,5,0.2,29.372,83.92,90.44384000000005,6.52384000000005,Normal Error,West,Office Supplies,2017-12
9526,5,0.0,39.98,199.9,197.40390000000008,2.4960999999999274,Normal Error,West,Furniture,2017-12
9527,3,0.2,-7.0146,31.176,35.58439999999995,4.408399999999954,Normal Error,West,Technology,2017-12
9528,6,0.2,60.4632,172.752,261.8168000000003,89.06480000000028,Normal Error,West,Office Supplies,2017-12
9529,2,0.2,3.0212,9.296,9.434240000000015,0.13824000000001568,Normal Error,West,Office Supplies,2017-12
9530,2,0.2,0.9576,12.768,11.103968,1.6640320000000006,Normal Error,Central,Office Supplies,2017-03
9531,2,0.0,24.2696,52.76,65.96730000000014,13.207300000000139,Normal Error,West,Office Supplies,2017-07
9532,2,0.2,5.5616,55.616,39.53279999999998,16.08320000000002,Normal Error,Central,Office Supplies,2017-10
9533,14,0.1,80.7772,427.644,561.6138050000001,133.96980500000006,Normal Error,East,Furniture,2016-10
9534,7,0.0,12.6077,40.67,147.72359999999995,107.05359999999995,Normal Error,East,Office Supplies,2016-10
9535,2,0.0,1.3392,33.48,5.139020000000011,28.340979999999988,Normal Error,East,Office Supplies,2016-10
9536,2,0.2,3.2832,9.728,9.881580000000003,0.15358000000000338,Normal Error,East,Office Supplies,2016-10
9537,3,0.6,-6.8634,8.856,9.906259999999998,1.050259999999998,Normal Error,Central,Furniture,2017-06
9538,2,0.15,84.294,477.666,583.379279999999,105.71327999999897,Normal Error,West,Furniture,2016-09
9539,5,0.0,7.774,16.9,26.566500000000023,9.666500000000024,Normal Error,East,Office Supplies,2017-09
9540,2,0.0,18.7812,39.96,44.29320000000003,4.333200000000026,Normal Error,East,Office Supplies,2017-09
9541,7,0.2,16.7972,191.968,180.3028000000003,11.665199999999686,Normal Error,West,Furniture,2015-05
9542,3,0.2,13.32,35.52,206.24360000000007,170.72360000000006,Normal Error,Central,Office Supplies,2015-08
9543,5,0.8,-9.6565,6.23,6.254640000000008,0.024640000000007767,Normal Error,Central,Office Supplies,2015-08
9544,2,0.2,19.1376,56.704,56.70399999999998,2.1316282072803006e-14,Normal Error,Central,Office Supplies,2015-08
9545,3,0.32,-114.0174,369.1992,444.0998200000004,74.9006200000004,Normal Error,Central,Furniture,2015-08
9546,2,0.0,0.891,1.98,4.204980000000003,2.2249800000000026,Normal Error,Central,Technology,2014-10
9547,2,0.0,35.6636,75.88,76.5586000000001,0.6786000000001025,Normal Error,Central,Office Supplies,2014-10
9548,2,0.2,2.14,6.848,6.838079999999996,0.009920000000003704,Normal Error,East,Office Supplies,2016-06
9549,2,0.7,-3.855,4.626,4.791149999999994,0.16514999999999347,Normal Error,East,Office Supplies,2016-06
9550,3,0.2,90.72,453.6,553.3185599999994,99.71855999999934,Normal Error,East,Office Supplies,2016-06
9551,3,0.2,5.193,13.848,15.555919999999976,1.7079199999999748,Normal Error,West,Office Supplies,2015-05
9552,6,0.2,43.3188,577.584,527.2375000000004,50.34649999999954,Normal Error,East,Office Supplies,2015-11
9553,4,0.0,36.4704,151.96,141.8986999999998,10.061300000000216,Normal Error,South,Technology,2015-05
9554,7,0.2,8.554,68.432,75.74703999999991,7.315039999999911,Normal Error,West,Furniture,2016-09
9555,5,0.2,9.779,71.12,57.83823999999994,13.281760000000062,Normal Error,East,Furniture,2015-11
9556,2,0.2,0.564,3.008,3.6164799999999993,0.6084799999999992,Normal Error,East,Office Supplies,2015-11
9557,7,0.0,84.9436,184.66,209.2041999999999,24.544199999999904,Normal Error,East,Office Supplies,2015-12
9558,2,0.6,-1.5936,5.312,4.366640000000005,0.9453599999999955,Normal Error,Central,Furniture,2014-10
9559,5,0.2,34.7865,132.52,165.6749600000002,33.15496000000019,Normal Error,East,Technology,2016-05
9560,5,0.2,-44.019,195.64,220.49857999999966,24.858579999999677,Normal Error,East,Office Supplies,2016-05
9561,2,0.2,10.3936,51.968,57.409119999999945,5.441119999999941,Normal Error,East,Furniture,2016-05
9562,3,0.2,-75.5958,431.976,428.59789200000006,3.3781079999999406,Normal Error,East,Technology,2016-05
9563,3,0.7,-164.9538,224.937,196.91292000000018,28.024079999999827,Normal Error,East,Technology,2016-05
9564,2,0.2,2.1,6.0,6.444500000000001,0.44450000000000056,Normal Error,East,Office Supplies,2016-05
9565,2,0.0,5.7624,11.76,12.339799999999991,0.5797999999999917,Normal Error,West,Office Supplies,2015-06
9566,7,0.2,98.4802,1125.488,906.5522799999985,218.93572000000154,Normal Error,South,Furniture,2014-03
9567,5,0.7,-10.116,12.645,13.17029999999999,0.5252999999999908,Normal Error,South,Office Supplies,2014-03
9568,2,0.2,1.0584,4.032,7.310880000000002,3.278880000000002,Normal Error,South,Office Supplies,2014-03
9569,4,0.0,22.3888,79.96,73.90900000000005,6.050999999999945,Normal Error,Central,Technology,2017-07
9570,6,0.7,-4.488,6.732,6.531030000000005,0.20096999999999543,Normal Error,East,Office Supplies,2015-09
9571,2,0.2,1.6784,33.568,30.757600000000043,2.810399999999955,Normal Error,East,Office Supplies,2015-09
9572,2,0.2,5.544,15.84,16.32255999999999,0.4825599999999888,Normal Error,East,Office Supplies,2015-09
9573,1,0.2,7.9378,24.424,29.398679999999985,4.974679999999985,Normal Error,East,Office Supplies,2015-09
9574,5,0.2,1.926,17.12,16.05456000000001,1.0654399999999917,Normal Error,East,Office Supplies,2015-09
9575,3,0.0,10.4148,31.56,32.80559999999996,1.245599999999964,Normal Error,West,Furniture,2015-08
9576,1,0.3,-28.6862,105.686,148.97268199999985,43.28668199999984,Normal Error,Central,Furniture,2015-05
9577,2,0.4,-79.908,399.54,375.15742800000044,24.382571999999584,Normal Error,Central,Technology,2015-05
9578,5,0.3,-4.497,104.93,116.32671333333344,11.396713333333437,Normal Error,Central,Furniture,2015-05
9579,3,0.0,323.955,1079.85,1155.6998000000012,75.84980000000132,Normal Error,East,Technology,2017-09
9580,1,0.0,3.549,70.98,50.42649999999994,20.553500000000064,Normal Error,East,Office Supplies,2017-09
9581,5,0.0,8.6855,29.95,26.196199999999987,3.7538000000000125,Normal Error,East,Office Supplies,2017-09
9582,5,0.1,-6.549,589.41,506.22135000000054,83.18864999999943,Normal Error,East,Furniture,2017-09
9583,6,0.2,3.4974,9.648,18.28919999999998,8.64119999999998,Normal Error,East,Office Supplies,2016-06
9584,1,0.2,-5.0098,400.784,50.661480000000026,350.12251999999995,Normal Error,East,Furniture,2017-06
9585,4,0.0,13.9672,53.72,53.70650000000001,0.0134999999999863,Normal Error,Central,Office Supplies,2017-08
9586,1,0.2,11.2404,31.008,137.2618399999999,106.2538399999999,Normal Error,South,Office Supplies,2016-08
9587,5,0.2,22.156,61.12,89.87887999999995,28.758879999999955,Normal Error,West,Office Supplies,2016-11
9588,4,0.2,-43.9056,195.136,210.381336,15.245336000000009,Normal Error,Central,Office Supplies,2017-04
9589,4,0.2,15.192,121.536,105.52704000000006,16.008959999999945,Normal Error,Central,Office Supplies,2017-07
9590,3,0.2,5.6784,17.472,17.323199999999986,0.1488000000000156,Normal Error,Central,Office Supplies,2014-05
9591,9,0.8,-172.557,104.58,97.18109999999996,7.39890000000004,Normal Error,Central,Office Supplies,2014-05
9592,5,0.6,-9.88,24.7,18.08312000000001,6.616879999999988,Normal Error,Central,Furniture,2016-07
9593,5,0.6,-378.4,302.72,326.79866000000027,24.07866000000024,Normal Error,Central,Furniture,2016-07
9594,2,0.0,3.852,8.56,9.748699999999971,1.1886999999999706,Normal Error,East,Office Supplies,2017-09
9595,2,0.0,5.6644,11.56,11.59959999999997,0.03959999999996988,Normal Error,East,Office Supplies,2017-09
9596,3,0.0,6.7236,25.86,27.54290000000001,1.6829000000000107,Normal Error,West,Office Supplies,2017-01
9597,2,0.2,89.9548,276.784,284.91199999999975,8.127999999999759,Normal Error,West,Office Supplies,2017-01
9598,3,0.2,8.2764,110.352,87.01103999999995,23.340960000000052,Normal Error,West,Technology,2017-01
9599,3,0.0,19.4688,60.84,60.77860000000009,0.061399999999913746,Normal Error,West,Furniture,2015-09
9600,1,0.2,2.6406,35.208,41.01206000000004,5.804060000000042,Normal Error,West,Office Supplies,2015-04
9601,8,0.2,14.5152,41.472,41.45824000000009,0.013759999999912509,Normal Error,Central,Office Supplies,2017-05
9602,5,0.0,114.96,239.5,241.47409999999982,1.9740999999998223,Normal Error,South,Office Supplies,2016-09
9603,5,0.0,9.234,34.2,30.78399999999998,3.4160000000000217,Normal Error,South,Office Supplies,2014-05
9604,3,0.4,-213.5574,376.866,596.9703300000011,220.10433000000114,Normal Error,East,Furniture,2016-06
9605,4,0.0,55.3616,197.72,170.80529999999982,26.91470000000018,Normal Error,South,Office Supplies,2015-11
9606,4,0.2,-6.188,70.72,162.88007999999988,92.16007999999988,Normal Error,East,Technology,2017-11
9607,3,0.2,-43.7292,194.352,302.82783999999987,108.47583999999986,Normal Error,East,Office Supplies,2017-11
9608,6,0.0,9.936,21.6,25.42729999999999,3.827299999999987,Normal Error,East,Office Supplies,2017-12
9609,3,0.0,5.2029,11.07,14.051439999999996,2.9814399999999956,Normal Error,East,Office Supplies,2017-12
9610,4,0.0,19.7988,282.84,53.62260000000002,229.21739999999994,Normal Error,West,Furniture,2016-05
9611,9,0.0,13.3056,27.72,30.12389999999997,2.4038999999999717,Normal Error,West,Office Supplies,2016-05
9612,4,0.0,5.256,11.68,17.815600000000032,6.135600000000032,Normal Error,South,Office Supplies,2017-10
9613,2,0.2,23.9984,239.984,235.04518000000024,4.938819999999765,Normal Error,West,Technology,2016-09
9614,1,0.0,6.894,22.98,36.00530000000001,13.025300000000012,Normal Error,West,Office Supplies,2014-11
9615,7,0.0,15.3195,102.13,78.8172,23.312799999999996,Normal Error,West,Technology,2014-11
9616,2,0.2,762.594,2033.584,2129.5741000000016,95.99010000000158,Normal Error,West,Office Supplies,2014-11
9617,2,0.0,1.6704,5.76,5.762479999999994,0.0024799999999940425,Normal Error,West,Office Supplies,2016-08
9618,3,0.4,74.9985,899.982,861.7082600000009,38.273739999999066,Normal Error,East,Technology,2017-11
9619,3,0.2,5.397,86.352,78.62253999999996,7.729460000000046,Normal Error,East,Office Supplies,2017-11
9620,5,0.2,-1.7495,139.96,108.63391999999997,31.326080000000033,Normal Error,East,Technology,2017-11
9621,6,0.2,1.2528,16.704,10.303039999999987,6.400960000000014,Normal Error,East,Office Supplies,2014-09
9622,2,0.2,0.4728,3.152,3.2295599999999944,0.0775599999999943,Normal Error,East,Technology,2014-09
9623,4,0.2,11.1024,32.896,33.34144000000005,0.4454400000000476,Normal Error,East,Office Supplies,2014-09
9624,2,0.8,-54.5496,21.392,23.016219999999976,1.6242199999999762,Normal Error,Central,Office Supplies,2017-06
9625,3,0.3,-39.5118,307.314,235.1649700000002,72.14902999999981,Normal Error,Central,Furniture,2017-06
9626,3,0.32,-96.4704,409.9992,400.70104799999956,9.298152000000414,Normal Error,Central,Furniture,2017-06
9627,2,0.2,3.3524,9.248,10.215680000000022,0.9676800000000227,Normal Error,Central,Office Supplies,2017-09
9628,3,0.0,6.7482,14.67,34.97700000000002,20.307000000000016,Normal Error,Central,Office Supplies,2014-11
9629,7,0.2,13.0928,37.408,51.25478000000001,13.84678000000001,Normal Error,East,Office Supplies,2014-01
9630,2,0.7,-2.5212,3.438,3.399599999999998,0.03840000000000199,Normal Error,East,Office Supplies,2014-01
9631,3,0.2,2.3244,7.152,8.83392000000001,1.6819200000000096,Normal Error,East,Office Supplies,2016-05
9632,6,0.0,88.053,179.7,242.07880000000026,62.37880000000027,Normal Error,East,Technology,2016-05
9633,8,0.0,38.9752,90.64,110.38359999999997,19.743599999999972,Normal Error,Central,Office Supplies,2017-02
9634,3,0.0,30.09,177.0,189.54420000000002,12.544200000000018,Normal Error,East,Technology,2014-10
9635,7,0.0,22.246,79.45,67.70489999999994,11.745100000000065,Normal Error,East,Office Supplies,2014-10
9636,9,0.0,260.6112,1628.82,1617.795720000003,11.024279999996907,Normal Error,East,Furniture,2014-10
9637,2,0.0,55.016,137.54,137.56200000000015,0.02200000000016189,Normal Error,West,Furniture,2014-11
9638,4,0.0,94.926,730.2,607.8779999999992,122.3220000000008,Normal Error,West,Furniture,2014-11
9639,2,0.0,5.6644,11.56,11.59959999999997,0.03959999999996988,Normal Error,West,Office Supplies,2017-11
9640,13,0.4,-1862.3124,4297.644,5019.355279999993,721.7112799999932,High Error,South,Furniture,2015-01
9641,5,0.0,9.499,20.65,34.60120000000008,13.951200000000078,Normal Error,West,Office Supplies,2014-03
9642,5,0.0,0.0,204.9,270.91080396825396,66.01080396825395,Normal Error,West,Office Supplies,2014-03
9643,6,0.2,21.8352,436.704,306.3810400000002,130.3229599999998,Normal Error,West,Furniture,2014-03
9644,2,0.2,54.1764,481.568,424.49719999999974,57.07080000000025,Normal Error,West,Furniture,2014-03
9645,7,0.2,12.3123,89.544,78.94935999999998,10.594640000000012,Normal Error,West,Technology,2017-06
9646,2,0.2,-8.3524,35.168,41.59264000000001,6.424640000000011,Normal Error,West,Office Supplies,2017-06
9647,2,0.7,-48.392,72.588,71.87477999999993,0.7132200000000637,Normal Error,West,Office Supplies,2017-06
9648,4,0.0,57.5016,221.16,214.85259999999982,6.307400000000172,Normal Error,Central,Office Supplies,2014-11
9649,3,0.0,78.9516,281.97,273.0934000000002,8.876599999999826,Normal Error,Central,Technology,2014-11
9650,8,0.15,160.3136,3406.664,1744.0361699999992,1662.627830000001,High Error,West,Furniture,2016-11
9651,9,0.0,10.4076,37.17,109.3413,72.1713,Normal Error,West,Office Supplies,2016-11
9652,2,0.0,19.488,64.96,63.034200000000084,1.92579999999991,Normal Error,West,Office Supplies,2016-11
9653,6,0.0,297.69,595.38,703.8891999999989,108.50919999999894,Normal Error,West,Furniture,2016-11
9654,2,0.2,11.998,95.984,106.13992000000019,10.155920000000194,Normal Error,West,Technology,2017-01
9655,2,0.7,-3.6212,4.938,4.901969999999992,0.036030000000007334,Normal Error,West,Office Supplies,2017-01
9656,3,0.0,35.0784,97.44,204.76009999999994,107.32009999999994,Normal Error,East,Furniture,2014-09
9657,1,0.2,1.3944,3.984,4.011079999999995,0.02707999999999533,Normal Error,East,Office Supplies,2014-09
9658,4,0.0,5.7376,13.04,16.804819999999985,3.764819999999986,Normal Error,East,Office Supplies,2014-09
9659,4,0.1,83.7096,579.528,526.7190799999992,52.80892000000085,Normal Error,East,Furniture,2014-09
9660,5,0.0,9.0,18.75,24.195999999999998,5.445999999999998,Normal Error,West,Office Supplies,2014-03
9661,9,0.2,226.7946,3023.928,2748.834880000004,275.0931199999959,Normal Error,West,Technology,2016-06
9662,2,0.0,3.7744,26.96,19.472200000000015,7.487799999999986,Normal Error,West,Technology,2016-06
9663,3,0.2,161.19,477.6,486.7525399999995,9.152539999999476,Normal Error,West,Technology,2016-06
9664,3,0.0,9.6975,193.95,176.54100000000028,17.408999999999708,Normal Error,West,Office Supplies,2017-08
9665,2,0.0,6.2208,12.96,12.960000000000019,1.7763568394002505e-14,Normal Error,West,Office Supplies,2015-12
9666,3,0.0,23.988,119.94,104.21389999999998,15.726100000000017,Normal Error,West,Furniture,2017-11
9667,3,0.0,4.4712,12.42,13.246000000000006,0.8260000000000058,Normal Error,West,Furniture,2017-11
9668,7,0.2,6.5569,18.088,18.69535999999998,0.6073599999999786,Normal Error,West,Office Supplies,2016-04
9669,3,0.0,35.985,71.97,92.02809999999994,20.05809999999994,Normal Error,West,Office Supplies,2016-04
9670,3,0.0,6.8724,14.94,14.936800000000032,0.003199999999967673,Normal Error,South,Office Supplies,2017-04
9671,7,0.2,8.085,64.68,64.43388,0.24612000000000478,Normal Error,South,Office Supplies,2015-08
9672,5,0.2,1.375,22.0,20.80632,1.1936800000000005,Normal Error,West,Technology,2017-11
9673,2,0.2,2.6892,7.968,9.730079999999987,1.7620799999999868,Normal Error,East,Office Supplies,2016-12
9674,5,0.4,-374.9925,1499.97,1445.2092000000014,54.76079999999865,Normal Error,East,Technology,2016-12
9675,1,0.2,1.3316,26.632,19.37664000000002,7.255359999999982,Normal Error,Central,Office Supplies,2014-07
9676,4,0.0,14.144,41.6,38.08339999999995,3.5166000000000537,Normal Error,West,Furniture,2016-05
9677,6,0.0,29.4492,64.02,75.40750000000008,11.387500000000088,Normal Error,Central,Office Supplies,2014-11
9678,3,0.0,2.0271,6.99,8.695640000000008,1.7056400000000078,Normal Error,East,Office Supplies,2016-04
9679,1,0.0,1.8468,6.84,15.661299999999985,8.821299999999985,Normal Error,East,Office Supplies,2016-04
9680,2,0.0,61.389,323.1,318.1503999999995,4.949600000000544,Normal Error,West,Office Supplies,2015-12
9681,9,0.2,75.168,668.16,694.8621950000011,26.702195000001097,Normal Error,West,Technology,2015-12
9682,3,0.0,4.2336,8.64,8.647799999999988,0.0077999999999871505,Normal Error,West,Office Supplies,2017-12
9683,6,0.0,18.6624,38.88,38.98370000000008,0.10370000000007451,Normal Error,West,Office Supplies,2017-12
9684,8,0.0,54.2808,201.04,266.1251000000004,65.08510000000038,Normal Error,West,Furniture,2017-12
9685,2,0.0,6.3504,12.96,12.960000000000019,1.7763568394002505e-14,Normal Error,West,Office Supplies,2017-12
9686,1,0.0,5.8065,16.59,15.268799999999983,1.321200000000017,Normal Error,West,Technology,2017-01
9687,6,0.0,10.179,35.1,39.35189999999994,4.251899999999935,Normal Error,West,Office Supplies,2017-05
9688,9,0.8,-17.469,11.646,11.476779999999989,0.1692200000000117,Normal Error,Central,Office Supplies,2017-09
9689,5,0.0,15.552,32.4,32.400000000000055,5.684341886080802e-14,Normal Error,South,Office Supplies,2017-06
9690,4,0.0,125.99,503.96,491.2677999999994,12.692200000000582,Normal Error,South,Technology,2017-06
9691,4,0.0,2.0416,7.04,11.158499999999986,4.118499999999986,Normal Error,East,Office Supplies,2017-04
9692,3,0.32,-18.0588,613.9992,495.2716199999993,118.72758000000067,Normal Error,Central,Furniture,2015-11
9693,11,0.0,122.2936,470.36,501.74250000000023,31.38250000000022,Normal Error,East,Office Supplies,2015-08
9694,6,0.0,15.2292,31.08,54.723099999999974,23.643099999999976,Normal Error,West,Office Supplies,2017-09
9695,2,0.0,2.19,7.3,6.986899999999994,0.3131000000000057,Normal Error,West,Office Supplies,2017-09
9696,4,0.2,9.192,73.536,55.571219999999954,17.964780000000047,Normal Error,East,Office Supplies,2016-12
9697,5,0.0,240.8595,491.55,585.3558000000007,93.80580000000072,Normal Error,Central,Office Supplies,2014-06
9698,4,0.2,9.48,30.336,62.644980000000025,32.30898000000003,Normal Error,East,Furniture,2016-03
9699,3,0.0,10.7301,22.83,24.0218,1.1918000000000006,Normal Error,West,Office Supplies,2017-12
9700,4,0.0,16.296,54.32,52.26660000000003,2.053399999999968,Normal Error,West,Office Supplies,2017-12
9701,3,0.2,14.7582,196.776,185.5264000000001,11.249599999999901,Normal Error,West,Technology,2017-12
9702,2,0.0,1.1946,3.62,7.822680000000004,4.2026800000000035,Normal Error,West,Office Supplies,2016-10
9703,1,0.0,5.5392,11.54,12.452699999999982,0.9126999999999832,Normal Error,East,Office Supplies,2017-07
9704,5,0.0,390.977,849.95,1854.9076999999988,1004.9576999999988,High Error,East,Office Supplies,2017-07
9705,3,0.0,5.3949,11.01,97.08948000000004,86.07948000000003,Normal Error,East,Office Supplies,2017-07
9706,3,0.2,13.8684,39.624,51.46919999999988,11.845199999999878,Normal Error,West,Office Supplies,2017-10
9707,3,0.2,12.1068,242.136,195.71831999999998,46.41768000000002,Normal Error,West,Furniture,2016-10
9708,3,0.0,5.6994,12.39,12.415800000000008,0.025800000000007373,Normal Error,West,Office Supplies,2016-10
9709,2,0.0,5.5888,19.96,16.913800000000016,3.0461999999999847,Normal Error,West,Furniture,2016-10
9710,3,0.0,3.4092,340.92,209.1358199999998,131.78418000000022,Normal Error,West,Office Supplies,2016-10
9711,2,0.2,-34.196,273.568,243.0325599999998,30.535440000000193,Normal Error,East,Furniture,2014-11
9712,2,0.7,-8.796,13.194,12.885129999999988,0.3088700000000131,Normal Error,East,Office Supplies,2014-11
9713,6,0.2,-94.5084,1080.096,835.9297199999997,244.16628000000026,Normal Error,East,Office Supplies,2014-11
9714,5,0.2,-6.445,51.56,172.46005000000002,120.90005000000002,Normal Error,East,Technology,2014-11
9715,2,0.2,16.7946,58.416,67.1826300000001,8.766630000000106,Normal Error,East,Technology,2014-11
9716,2,0.2,20.1544,57.584,100.00048000000002,42.41648000000002,Normal Error,West,Office Supplies,2016-11
9717,4,0.2,2.7984,37.312,21.400800000000004,15.911199999999994,Normal Error,East,Office Supplies,2016-08
9718,5,0.2,7.996,79.96,61.71032000000002,18.249679999999977,Normal Error,Central,Technology,2016-05
9719,5,0.2,11.198,223.96,230.61975999999962,6.659759999999608,Normal Error,Central,Technology,2016-05
9720,2,0.2,-55.256,221.024,228.46410000000023,7.440100000000228,Normal Error,East,Office Supplies,2017-11
9721,2,0.0,7.584,18.96,19.254300000000022,0.2943000000000211,Normal Error,Central,Furniture,2016-09
9722,3,0.1,39.9234,326.646,304.6270100000002,22.018989999999803,Normal Error,East,Furniture,2016-02
9723,3,0.0,39.5868,89.97,111.83689999999991,21.866899999999916,Normal Error,East,Technology,2016-02
9724,13,0.2,100.1403,296.712,843.4074599999999,546.6954599999999,High Error,East,Office Supplies,2014-12
9725,2,0.2,4.4312,12.224,12.572160000000006,0.34816000000000535,Normal Error,Central,Office Supplies,2015-12
9726,3,0.0,37.7874,89.97,96.1662,6.196200000000005,Normal Error,West,Technology,2017-09
9727,7,0.0,80.3208,286.86,302.9722999999997,16.112299999999664,Normal Error,East,Office Supplies,2017-12
9728,5,0.0,284.1855,979.95,1005.4309999999988,25.480999999998744,Normal Error,East,Technology,2017-12
9729,2,0.0,0.1744,4.36,4.626800000000009,0.2668000000000088,Normal Error,East,Office Supplies,2017-12
9730,2,0.2,3.14,10.048,9.754000000000005,0.29399999999999515,Normal Error,West,Office Supplies,2014-09
9731,5,0.0,153.4725,807.75,775.7116999999998,32.03830000000016,Normal Error,West,Office Supplies,2014-09
9732,8,0.0,9.9296,34.24,175.05690000000016,140.81690000000015,Normal Error,West,Office Supplies,2017-11
9733,13,0.0,145.0696,500.24,590.6819999999998,90.44199999999978,Normal Error,South,Furniture,2014-08
9734,2,0.0,9.2552,20.12,22.42909999999996,2.309099999999958,Normal Error,South,Office Supplies,2014-08
9735,1,0.0,421.5853,896.99,920.5844600000005,23.59446000000048,Normal Error,South,Office Supplies,2014-08
9736,1,0.2,1.9845,5.88,8.566799999999994,2.6867999999999936,Normal Error,East,Office Supplies,2014-11
9737,2,0.0,72.8946,269.98,272.7930999999997,2.813099999999679,Normal Error,Central,Technology,2015-06
9738,2,0.0,80.6312,310.12,371.73220000000015,61.61220000000014,Normal Error,West,Office Supplies,2017-03
9739,6,0.2,22.9008,70.464,108.2315999999999,37.7675999999999,Normal Error,West,Office Supplies,2017-03
9740,5,0.2,6.888,19.68,28.750799999999956,9.070799999999956,Normal Error,West,Office Supplies,2017-03
9741,3,0.0,54.8613,140.67,145.3883,4.718299999999999,Normal Error,West,Office Supplies,2017-03
9742,5,0.0,1013.127,4404.9,3901.6790200000037,503.22097999999596,High Error,East,Furniture,2015-11
9743,5,0.0,29.4455,62.65,68.31089999999992,5.66089999999992,Normal Error,West,Office Supplies,2017-11
9744,3,0.0,4.536,9.45,9.726600000000014,0.2766000000000144,Normal Error,East,Office Supplies,2016-06
9745,4,0.2,90.6444,268.576,448.98168000000044,180.40568000000042,Normal Error,Central,Office Supplies,2017-01
9746,2,0.2,9.102,364.08,277.0238800000004,87.05611999999957,Normal Error,West,Furniture,2017-11
9747,2,0.2,-1.7772,71.088,70.70359999999994,0.38440000000005625,Normal Error,West,Furniture,2017-11
9748,2,0.6,-7.9634,10.984,15.000209999999996,4.016209999999996,Normal Error,Central,Furniture,2014-11
9749,4,0.3,-56.996,797.944,633.210376000001,164.73362399999894,Normal Error,Central,Furniture,2014-11
9750,2,0.0,57.5928,159.98,160.1461999999997,0.16619999999971924,Normal Error,East,Technology,2016-03
9751,2,0.2,0.668,5.344,5.9524586666666695,0.6084586666666691,Normal Error,Central,Office Supplies,2016-10
9752,3,0.2,3.465,27.72,23.52932,4.19068,Normal Error,Central,Office Supplies,2016-10
9753,1,0.2,0.9048,2.496,4.495119999999997,1.9991199999999973,Normal Error,West,Office Supplies,2016-07
9754,2,0.0,3.7996,8.26,8.259999999999993,7.105427357601002e-15,Normal Error,South,Office Supplies,2017-03
9755,2,0.0,8.88,17.76,49.22910000000006,31.469100000000058,Normal Error,South,Office Supplies,2017-03
